ID,ApplicationDate_ds1,AnnualIncome,EmploymentStatus,Experience_ds1,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_ds2,Age,CreditScore,EducationLevel,Experience_ds2,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore
B3822,03-11-2023,19634,Employed,20,12,1,541,4,0,0,18,1011,44201,188899,0,03-11-2055,43,580,High School,20.0,6587,Married,Rent,32.0,0,Home,29,2812,233100,9,19.86,54
B3823,04-11-2023,59230,Employed,36,12,1,803,0,0,0,17,798,30029,285509,0,04-11-2055,60,599,High School,36.0,87123,Single,Mortgage,22.6,2,Education,20,3650,315538,6,24.85,44
B3824,05-11-2023,61209,Employed,12,48,0,442,4,0,0,25,160,50859,1086,0,05-11-2055,39,576,Master,12.0,7402,Married,Rent,24.6,1,Other,21,590,51180,6,24.58,56
B3825,06-11-2023,177303,Employed,29,84,1,437,2,0,0,20,547,26487,27788,1,06-11-2055,49,513,High School,29.0,28979,Single,Mortgage,16.2,1,Education,28,4819,54275,7,23.79,40
B3826,07-11-2023,16205,Employed,43,96,1,403,5,0,0,21,1542,43869,40233,0,07-11-2055,64,603,High School,43.0,12497,Married,Rent,1.79,1,Home,23,1867,84102,5,20.66,48
B3827,08-11-2023,81157,Employed,37,72,2,514,6,0,0,13,1245,34304,192236,1,08-11-2055,55,636,High School,37.0,23113,Married,Mortgage,5.67,1,Auto,34,8021,226540,4,23.04,36
B3828,09-11-2023,60798,Employed,33,120,3,352,1,0,0,4,1025,34575,8894,0,09-11-2055,53,503,High School,33.0,30405,Married,Rent,1.05,2,Home,28,6441,13886,4,36.38,54
B3829,10-11-2023,65271,Employed,17,48,1,738,0,0,1,16,4803,1131,90763,0,10-11-2055,36,530,High School,17.0,11626,Divorced,Mortgage,1.3,0,Other,23,7153,91894,5,22.81,55
B3830,11-11-2023,30861,Employed,21,48,1,464,4,0,0,27,4067,19443,21002,0,11-11-2055,42,610,High School,21.0,42423,Married,Mortgage,39.1,0,Education,20,9270,40445,4,20.22,54
B3831,12-11-2023,52926,Employed,2,48,0,779,2,0,0,1,746,21882,248354,0,12-11-2055,24,562,High School,2.0,30319,Married,Rent,3.74,3,Education,25,56419,270236,6,24.73,50
B3832,13-11-2023,48650,Employed,22,96,5,944,2,0,0,18,3064,37585,96324,0,13-11-2055,45,594,High School,22.0,10153,Widowed,Rent,7.8,2,Debt Consolidation,21,1685,133909,4,20.94,56
B3833,14-11-2023,300000,Employed,21,60,1,312,2,0,0,13,1419,58988,7973,1,14-11-2055,43,568,High School,21.0,13967,Divorced,Own,4.08,3,Auto,25,1210,25380,3,24.1,39
B3834,15-11-2023,33878,Employed,17,24,0,129,0,0,0,25,198,51515,4320,0,15-11-2055,40,540,High School,17.0,49844,Widowed,Mortgage,8.99,1,Other,27,6416,24180,1,28.16,50
B3835,16-11-2023,29668,Employed,29,60,1,1031,5,0,0,7,165,8344,23339,0,16-11-2055,52,624,Bachelor,29.0,52880,Married,Own,4.37,1,Debt Consolidation,17,2919,31683,7,24.15,51
B3836,17-11-2023,161310,Employed,5,84,2,381,3,0,0,9,1152,245641,1562,1,17-11-2055,25,594,Bachelor,5.0,9462,Single,Rent,15.9,1,Home,19,101,25171,5,24.07,43
B3837,18-11-2023,68513,Employed,40,48,3,222,3,0,0,12,942,107091,8136,1,18-11-2055,59,635,Bachelor,40.0,11423,Married,Rent,3.49,1,Auto,18,3932,88427,5,17.35,37
B3838,19-11-2023,70163,Employed,26,60,0,936,6,0,1,4,855,5967,49484,0,19-11-2055,50,486,Bachelor,26.0,21805,Single,Rent,1.3,2,Auto,22,5801,55451,0,26.01,58
B3839,20-11-2023,98856,Employed,13,72,1,236,1,0,1,25,1893,24263,3658,1,20-11-2055,39,437,Associate,13.0,13106,Divorced,Mortgage,8.97,1,Education,26,1906,11543,5,25.26,43
B3840,21-11-2023,47503,Employed,10,72,2,275,4,0,1,28,543,11120,14943,0,21-11-2055,38,591,Bachelor,10.0,24383,Married,Rent,15.2,0,Home,20,560,26063,3,24.17,58
B3841,22-11-2023,46465,Self-Employed,21,84,1,233,6,0,0,18,2621,143926,23228,0,22-11-2055,45,616,Master,21.0,21222,Married,Mortgage,10.8,2,Education,21,6238,167154,7,23.98,XX
B3842,23-11-2023,59294,Employed,33,48,0,295,6,1,0,26,2251,50622,23643,0,23-11-2055,58,638,Bachelor,33.0,11402,Single,Mortgage,1.57,2,Home,16,1164,74265,9,18.51,66
B3843,24-11-2023,24557,Employed,18,24,0,447,2,0,0,26,4445,955,50097,0,24-11-2055,41,473,High School,18.0,19159,Married,Rent,15.0,0,Debt Consolidation,15,2361,51052,3,30.06,53
B3844,25-11-2023,20158,Employed,18,60,3,188,0,0,0,10,567,71913,4698,0,25-11-2055,41,490,Bachelor,18.0,16156,Married,Rent,29.6,1,Auto,28,41146,41713,1,25.36,58
B3845,26-11-2023,30184,Employed,17,36,3,422,3,1,0,2,356,46858,7397,0,26-11-2055,40,559,Bachelor,17.0,20115,Divorced,Rent,33.6,4,Auto,36,2797,8290,4,21.58,75
B3846,27-11-2023,15000,Employed,39,60,0,689,3,0,0,4,1727,79836,59020,0,27-11-2055,61,612,Associate,39.0,19509,Married,Own,47.4,0,Debt Consolidation,31,244,138856,8,21.51,53
B3847,28-11-2023,41837,Self-Employed,11,120,3,226,2,0,0,25,279,24679,196651,0,28-11-2055,35,567,Bachelor,11.0,15965,Single,Mortgage,24.2,0,Education,19,11763,221330,4,30.47,58
B3848,29-11-2023,48798,Employed,18,108,2,383,7,0,1,4,589,5645,13193,0,29-11-2055,39,543,Bachelor,18.0,56059,Married,Mortgage,10.8,1,Auto,30,3858,18838,4,36.37,63
B3849,30-11-2023,74617,Employed,35,60,0,328,5,0,0,26,445,2844,195864,1,30-11-2055,57,490,High School,35.0,34570,Single,Mortgage,30.9,0,Education,24,3197,198708,6,26.36,41
B3850,01-12-2023,47410,Self-Employed,21,84,5,547,3,0,0,6,2009,31237,46592,0,01-12-2055,41,574,Associate,21.0,26584,Married,Rent,2.01,1,Debt Consolidation,26,820,77829,5,27.6,60
B3851,02-12-2023,60270,Employed,30,72,2,376,4,0,0,14,4977,14132,43925,0,02-12-2055,53,626,Master,30.0,9645,Widowed,Rent,700.0,0,Home,22,1571,58057,6,23.64,46
B3852,03-12-2023,80671,Employed,8,84,3,216,2,0,0,18,3277,122869,244046,1,03-12-2055,29,517,Bachelor,8.0,19371,Single,Own,5.05,1,Home,25,3074,366915,5,29.04,36
B3853,04-12-2023,29755,Employed,14,48,1,211,2,0,0,5,1662,21028,78646,0,04-12-2055,37,536,High School,14.0,15819,Single,Mortgage,4.53,2,Home,19,3678,99674,6,28.9,53
B3854,05-12-2023,28476,Employed,33,60,2,285,6,0,0,23,3438,3045,35168,0,05-12-2055,57,630,Bachelor,33.0,21004,Single,Mortgage,12.7,3,Home,20,1129,38213,4,17.58,XX
B3855,06-12-2023,15000,Unemployed,7,60,2,276,3,0,0,3,9000,54189,23300,0,06-12-2055,31,627,Master,7.0,51166,Single,Mortgage,25.8,3,Auto,29,3174,77489,4,22.01,57
B3856,07-12-2023,90883,Unemployed,14,108,0,247,4,0,0,21,1588,5028,83225,0,07-12-2055,38,650,Master,14.0,25548,Married,Own,19.8,2,Debt Consolidation,22,8189,88253,4,27.76,43
B3857,08-12-2023,40137,Self-Employed,21,96,0,223,3,0,0,24,636,23016,31083,0,08-12-2055,43,568,Associate,21.0,13063,Married,Mortgage,21.8,0,Education,29,5527,54099,4,26.09,56
B3858,09-12-2023,105963,Employed,5,24,2,629,3,0,0,19,564,94776,262942,0,09-12-2055,28,572,Bachelor,5.0,53952,Married,Own,7.1,1,Home,28,1924,357718,6,23.13,48
B3859,10-12-2023,27635,Self-Employed,13,60,5,856,3,0,0,6,668,14952,92394,0,10-12-2055,35,627,Bachelor,13.0,7607,Divorced,Mortgage,6.75,1,Debt Consolidation,17,2234,107346,7,19.22,56
B3860,11-12-2023,88453,Employed,22,48,3,344,5,0,0,21,770,37305,58331,1,11-12-2055,41,444,Bachelor,22.0,20402,Single,Rent,15.6,0,Auto,20,3567,95636,10,30.36,36
B3861,12-12-2023,15000,Unemployed,16,60,1,366,3,0,1,4,3931,8789,177291,0,12-12-2055,40,616,Bachelor,16.0,18255,Single,Mortgage,4.02,1,Other,22,5870,186080,9,21.01,66
B3862,13-12-2023,21752,Employed,32,24,1,166,4,0,0,13,3327,42548,212217,0,13-12-2055,55,523,High School,32.0,57013,Divorced,Mortgage,5.5,0,Education,20,1940,254765,4,25.8,53
B3863,14-12-2023,72516,Employed,33,72,1,299,1,0,1,10,348,79272,4034,0,14-12-2055,58,667,Master,33.0,9870,Married,Mortgage,34.8,1,Education,24,14052,14400,5,21.33,54
B3864,15-12-2023,75606,Employed,7,120,2,458,2,0,0,28,13275,46805,99957,0,15-12-2055,29,516,Master,7.0,18546,Married,Mortgage,24.7,1,Auto,32,1949,146762,2,29.57,51
B3865,16-12-2023,15870,Employed,22,24,3,456,1,0,0,3,488,27136,6941,0,16-12-2055,41,591,Associate,22.0,18971,Widowed,Mortgage,5.07,1,Auto,21,12292,19657,3,18.88,62
B3866,17-12-2023,25981,Employed,26,12,2,435,2,0,1,13,385,30557,79015,0,17-12-2055,48,607,High School,26.0,20499,Divorced,Other,13.3,1,Home,28,12373,109572,4,18.25,56
B3867,18-12-2023,56182,Employed,34,72,3,408,2,0,0,18,24012,130463,1888,0,18-12-2055,58,564,Bachelor,34.0,26534,Single,Mortgage,5.05,3,Education,22,949,56564,3,30.0,49
B3868,19-12-2023,42586,Employed,25,72,2,438,1,0,1,7,169,23294,27648,0,19-12-2055,48,584,Associate,25.0,10226,Single,Rent,5.95,0,Other,22,1541,50942,8,23.14,63
B3869,20-12-2023,70462,Employed,21,72,0,759,6,0,1,7,1017,25228,29544,0,20-12-2055,43,599,Bachelor,21.0,9016,Divorced,Other,1.72,0,Debt Consolidation,27,7690,54772,6,23.08,56
B3870,21-12-2023,89192,Unemployed,28,96,0,480,4,0,0,21,898,25643,82561,0,21-12-2055,47,547,Associate,28.0,39933,Married,Other,2.85,2,Education,23,2838,108204,6,24.88,XX
B3871,22-12-2023,24452,Employed,28,36,3,670,5,0,0,10,3605,36908,78162,0,22-12-2055,48,600,High School,28.0,80261,Divorced,Rent,14.2,0,Education,23,5551,115070,4,26.06,46
B3872,23-12-2023,57458,Employed,5,36,1,251,4,0,1,16,436,210277,7021,0,23-12-2055,28,533,Master,5.0,64959,Married,Own,4.03,1,Home,31,3891,24156,1,29.43,65
B3873,24-12-2023,31195,Employed,23,60,3,488,8,0,0,26,14261,10899,89571,0,24-12-2055,42,545,Bachelor,23.0,56028,Single,Rent,6.61,3,Debt Consolidation,22,6932,100470,4,27.67,57
B3874,25-12-2023,60160,Employed,35,24,1,829,2,0,1,24,593,31967,4446,0,25-12-2055,57,549,High School,35.0,30455,Married,Rent,11.5,1,Debt Consolidation,22,1324,22753,6,25.66,55
B3875,26-12-2023,31403,Employed,14,36,2,637,3,0,0,15,570,14867,285828,0,26-12-2055,37,564,Bachelor,14.0,19548,Married,Own,10.7,0,Home,19,4977,300695,9,24.19,44
B3876,27-12-2023,98806,Employed,16,36,0,266,2,0,0,1,1033,28332,31148,0,27-12-2055,41,582,Bachelor,16.0,40828,Widowed,Own,2.44,1,Home,15,8120,59480,4,26.4,61
B3877,28-12-2023,58444,Employed,13,48,3,189,3,0,0,8,3682,12873,68982,0,28-12-2055,37,400,High School,13.0,19388,Married,Mortgage,29.6,1,Auto,23,2311,81855,7,30.91,51
B3878,29-12-2023,29620,Employed,0,48,1,470,0,0,0,6,1872,10188,29143,0,29-12-2055,18,636,Doctorate,0.0,19731,Single,Mortgage,9.25,0,Debt Consolidation,19,6035,39331,3,20.18,50
B3879,30-12-2023,20890,Employed,17,36,0,330,2,0,0,14,576,21168,517606,0,30-12-2055,40,525,Associate,17.0,17452,Divorced,Rent,13.5,1,Education,29,5239,538774,3,25.24,43
B3880,31-12-2023,118267,Employed,22,96,4,294,3,0,0,13,165,21453,258251,1,31-12-2055,43,591,Master,22.0,26511,Single,Mortgage,32.3,2,Auto,31,2619,279704,4,23.74,36
B3881,01-01-2024,25190,Employed,12,60,0,343,2,0,0,25,565,23094,181030,0,01-01-2056,33,513,High School,12.0,10047,Married,Mortgage,5.74,2,Other,14,2177,204124,3,26.09,47
B3882,02-01-2024,34958,Employed,5,60,2,337,3,0,0,7,190,4561,63894,0,02-01-2056,26,445,Bachelor,5.0,12985,Divorced,Rent,17.3,3,Other,21,12339,68455,4,26.55,49
B3883,03-01-2024,71330,Employed,5,12,0,194,3,0,0,22,290,55698,8310,0,03-01-2056,29,600,Bachelor,5.0,26690,Single,Own,5.39,1,Auto,27,3565,55996,3,18.21,50
B3884,04-01-2024,34642,Employed,28,84,5,300,7,0,1,24,1140,15219,9008,0,04-01-2056,49,509,Doctorate,28.0,20742,Married,Mortgage,2.88,3,Home,28,2203,16079,3,30.18,59
B3885,05-01-2024,74817,Employed,41,48,1,404,2,0,0,28,1620,6632,102695,0,05-01-2056,63,591,Associate,41.0,29835,Single,Rent,3.95,0,Home,29,659,109327,2,26.24,54
B3886,06-01-2024,52503,Unemployed,33,60,0,275,3,0,0,5,1757,116200,9410,0,06-01-2056,56,526,High School,33.0,19870,Widowed,Own,23.4,0,Home,19,2098,20486,3,24.72,57
B3887,07-01-2024,40676,Self-Employed,0,60,1,531,6,0,0,8,542,8296,36153,0,07-01-2056,23,504,Master,0.0,14103,Married,Rent,41.2,0,Debt Consolidation,21,2749,44449,1,22.75,58
B3888,08-01-2024,85101,Self-Employed,26,36,4,884,4,0,0,12,2924,11078,89509,0,08-01-2056,50,586,High School,26.0,29106,Married,Own,25.7,1,Home,17,5785,100587,5,24.29,50
B3889,09-01-2024,60056,Employed,11,48,1,543,2,0,0,25,188,20972,39687,1,09-01-2056,32,565,Master,11.0,19695,Widowed,Mortgage,27.4,1,Debt Consolidation,24,1822,60659,7,22.36,44
B3890,10-01-2024,63970,Employed,10,36,1,741,1,0,0,23,847,30187,1706,0,10-01-2056,33,583,High School,10.0,22696,Single,Rent,11.5,1,Education,36,11089,31893,4,21.23,51
B3891,11-01-2024,45085,Employed,8,108,1,611,0,0,0,8,1501,35505,12045,0,11-01-2056,34,615,Bachelor,8.0,14402,Married,Mortgage,35.3,0,Auto,24,1795,47550,3,26.9,53
B3892,12-01-2024,33217,Employed,24,60,2,208,3,0,0,26,3649,36617,1011,0,12-01-2056,48,576,Bachelor,24.0,57283,Divorced,Mortgage,2.02,0,Auto,26,7607,15194,3,22.8,53
B3893,13-01-2024,80786,Employed,32,60,2,529,3,0,0,14,1264,11309,8447,0,13-01-2056,51,526,Associate,32.0,15170,Married,Mortgage,320.0,2,Home,18,809,11466,2,28.17,57
B3894,14-01-2024,41016,Employed,17,24,2,377,5,0,0,19,1157,6252,7562,0,14-01-2056,38,565,Master,17.0,14913,Married,Mortgage,3.65,1,Other,20,1425,13814,7,23.14,53
B3895,15-01-2024,56319,Employed,18,84,3,304,4,0,0,4,2131,9896,137807,0,15-01-2056,39,553,Bachelor,18.0,29173,Married,Rent,23.3,0,Other,19,1397,147703,7,31.94,49
B3896,16-01-2024,59034,Employed,20,36,2,648,1,0,0,21,1470,141209,3795,0,16-01-2056,45,540,Associate,20.0,19464,Divorced,Mortgage,41.1,0,Auto,29,4737,24446,5,28.13,53
B3897,17-01-2024,28520,Unemployed,21,72,0,250,1,0,0,26,1298,1521,71765,0,17-01-2056,46,629,Associate,21.0,10577,Single,Own,24.0,0,Auto,24,285,73286,7,19.63,XX
B3898,18-01-2024,30548,Employed,33,84,1,435,4,0,0,4,4744,5358,122341,0,18-01-2056,54,583,High School,33.0,16755,Married,Mortgage,752.0,0,Debt Consolidation,39,2071,127699,5,27.6,49
B3899,19-01-2024,38415,Employed,3,48,4,344,2,0,0,6,1585,41843,7251,0,19-01-2056,24,547,Bachelor,3.0,31266,Divorced,Mortgage,3.53,0,Other,25,3414,49094,1,23.76,59
B3900,20-01-2024,75971,Employed,17,36,2,477,1,0,0,21,611,17941,12679,0,20-01-2056,40,560,Associate,17.0,51069,Single,Own,409.0,1,Home,15,5252,30620,2,26.18,57
B3901,21-01-2024,42190,Employed,4,36,3,308,5,0,0,14,507,9934,65102,0,21-01-2056,27,545,Associate,4.0,24049,Divorced,Rent,696.0,0,Home,23,11787,75036,7,24.42,50
B3902,22-01-2024,22015,Employed,18,108,5,549,0,0,0,1,1255,3016,27872,0,22-01-2056,39,492,Master,18.0,8257,Married,Mortgage,30.3,3,Education,28,2942,30888,11,30.75,56
B3903,23-01-2024,128749,Employed,15,48,3,410,4,0,0,8,1641,2784,14841,1,23-01-2056,37,565,High School,,6780,Single,Mortgage,238.0,3,Home,18,5725,17625,7,19.74,39
B3904,24-01-2024,61155,Employed,19,48,0,533,6,0,0,3,2117,16756,55941,0,24-01-2056,39,551,Master,19.0,31510,Divorced,Rent,2.16,1,Debt Consolidation,19,9010,72697,3,25.08,51
B3905,25-01-2024,43377,Employed,5,48,2,247,6,0,0,13,3529,53531,22144,1,25-01-2056,30,634,Doctorate,5.0,14862,Married,Rent,19.8,3,Auto,21,10278,75675,1,18.54,37
B3906,26-01-2024,47368,Employed,3,60,3,498,2,0,0,1,1029,46781,3108,0,26-01-2056,22,510,Master,3.0,17742,Married,Own,21.0,2,Debt Consolidation,27,23922,37535,11,21.41,61
B3907,27-01-2024,29499,Employed,0,60,0,427,2,0,0,27,1698,23791,21113,0,27-01-2056,18,587,High School,0.0,38888,Married,Own,5.02,0,Home,29,757,44904,3,23.19,61
B3908,28-01-2024,46307,Employed,15,12,2,408,2,0,0,3,3786,16479,17696,0,28-01-2056,38,613,Master,,45195,Married,Mortgage,529.0,0,Other,32,2567,34175,6,19.64,58
B3909,29-01-2024,85213,Employed,14,48,2,380,4,0,0,27,780,27476,87446,0,29-01-2056,34,553,High School,14.0,34986,Single,Mortgage,1.25,0,Debt Consolidation,20,1207,114922,11,29.39,50
B3910,30-01-2024,187121,Employed,10,36,3,307,1,0,0,13,1710,4105,39758,1,30-01-2056,31,508,Associate,10.0,15527,Single,Rent,3.29,0,Debt Consolidation,26,1076,43863,3,28.27,44
B3911,31-01-2024,35138,Employed,32,36,1,730,3,0,0,13,2014,80119,2689,0,31-01-2056,55,574,Doctorate,32.0,35344,Married,Other,2.95,0,Education,23,7215,64892,6,21.92,59
B3912,01-02-2024,31252,Employed,5,24,2,726,1,0,0,21,2655,15500,30487,0,01-02-2056,29,575,Associate,5.0,8341,Married,Rent,13.8,2,Education,32,2654,45987,6,18.8,XX
B3913,02-02-2024,52396,Employed,35,48,1,1249,2,0,0,13,1355,67192,66371,0,02-02-2056,57,611,Bachelor,35.0,41007,Married,Rent,42.0,0,Debt Consolidation,27,4616,133563,3,27.66,48
B3914,03-02-2024,22932,Employed,33,24,1,242,2,0,0,14,6195,8301,102841,0,03-02-2056,59,636,Associate,33.0,19728,Married,Mortgage,4.83,2,Education,19,10590,111142,6,17.72,48
B3915,04-02-2024,52501,Employed,0,84,3,337,0,0,0,6,2280,25231,49517,0,04-02-2056,18,565,Associate,0.0,51881,Divorced,Mortgage,4.21,1,Debt Consolidation,18,589,74748,5,24.19,53
B3916,05-02-2024,49768,Unemployed,16,72,3,685,7,0,0,9,1399,35580,7174,0,05-02-2056,41,590,Bachelor,16.0,18311,Single,Mortgage,718.0,5,Auto,19,1281,42754,8,28.59,58
B3917,06-02-2024,55903,Employed,12,24,0,510,0,0,0,19,1965,19610,6112,1,06-02-2056,35,546,Master,12.0,8194,Married,Other,15.5,1,Home,25,3765,13766,3,19.18,44
B3918,07-02-2024,15000,Employed,0,84,0,623,2,0,0,27,2100,18408,8205,0,07-02-2056,18,566,High School,0.0,80614,Single,Mortgage,22.9,2,Home,26,1299,26613,3,36.86,XX
B3919,08-02-2024,15000,Self-Employed,0,60,0,324,2,0,0,22,697,45467,348444,0,08-02-2056,22,540,High School,0.0,27494,Single,Mortgage,4.57,0,Debt Consolidation,20,3480,393911,3,21.51,56
B3920,09-02-2024,36184,Employed,26,84,0,401,3,0,0,4,470,56927,13048,0,09-02-2056,49,605,High School,26.0,20866,Married,Mortgage,8.58,2,Other,30,412,69975,4,27.58,54
B3921,10-02-2024,71294,Employed,40,84,1,321,4,0,0,8,2147,1270,46836,0,10-02-2056,64,621,High School,40.0,24796,Widowed,Own,2.8,2,Other,30,2986,48106,3,25.15,XX
B3922,11-02-2024,15000,Employed,28,48,1,1036,3,0,0,16,3416,29057,9682,0,11-02-2056,50,568,High School,28.0,17164,Divorced,Own,12.8,1,Auto,13,10072,13488,5,20.8,59
B3923,12-02-2024,95697,Employed,21,48,0,278,4,0,0,11,573,10593,8572,1,12-02-2056,43,609,High School,21.0,10157,Married,Mortgage,3.56,2,Education,18,486,19165,7,22.7,38
B3924,13-02-2024,47529,Employed,19,12,1,557,3,0,0,9,1775,34674,4787,0,13-02-2056,39,596,Bachelor,19.0,45974,Divorced,Own,41.9,1,Debt Consolidation,29,1240,39461,9,20.82,61
B3925,14-02-2024,31204,Employed,39,72,0,623,3,0,0,20,1476,7384,80438,0,14-02-2056,60,609,High School,39.0,32113,Married,Mortgage,25.6,0,Debt Consolidation,18,2678,87822,3,25.25,46
B3926,15-02-2024,54248,Employed,38,96,3,565,3,0,0,10,8310,95153,6867,0,15-02-2056,65,614,Bachelor,38.0,16861,Married,Other,3.41,2,Auto,25,4952,58750,6,24.9,47
B3927,16-02-2024,15837,Employed,12,60,1,649,2,0,0,25,1648,8651,86963,0,16-02-2056,32,551,High School,12.0,35709,Married,Own,23.4,1,Home,33,1353,95614,4,27.99,XX
B3928,17-02-2024,15000,Employed,0,36,3,618,3,0,0,22,57,9024,75380,0,17-02-2056,18,587,Master,0.0,19737,Married,Rent,30.0,1,Auto,26,6377,84404,5,23.68,58
B3929,18-02-2024,95653,Employed,0,60,1,468,2,0,0,26,10531,14915,111392,1,18-02-2056,18,611,Associate,0.0,28675,Divorced,Own,8.84,2,Debt Consolidation,25,2442,126307,9,21.56,34
B3930,19-02-2024,48198,Unemployed,33,36,4,649,3,0,0,2,2039,22175,62127,0,19-02-2056,55,609,High School,33.0,12465,Widowed,Rent,3.0,0,Home,28,1465,84302,2,17.27,53
B3931,20-02-2024,32646,Employed,16,48,1,287,4,0,0,4,2749,6915,30023,0,20-02-2056,39,550,Master,16.0,18603,Single,Rent,3.13,2,Home,20,390,36938,5,22.61,54
B3932,21-02-2024,32030,Employed,20,60,2,284,4,0,0,18,396,22525,9630,0,21-02-2056,42,509,Associate,20.0,25956,Single,Mortgage,18.1,2,Auto,18,2346,14311,4,24.6,XX
B3933,22-02-2024,27077,Employed,0,60,0,740,4,0,0,28,693,6650,85385,0,22-02-2056,18,570,Master,0.0,33876,Married,Mortgage,2.92,1,Debt Consolidation,24,8663,92035,7,26.43,54
B3934,23-02-2024,40994,Employed,5,72,0,327,4,0,0,14,2675,37143,63572,0,23-02-2056,30,613,Associate,5.0,20618,Married,Mortgage,18.5,0,Auto,33,447,100715,6,27.04,49
B3935,24-02-2024,44294,Employed,11,36,1,299,3,0,1,10,1912,11595,120006,0,24-02-2056,36,611,Bachelor,11.0,23193,Single,Rent,5.62,1,Debt Consolidation,38,6659,131601,4,22.88,53
B3936,25-02-2024,78295,Employed,20,48,0,591,4,0,0,24,987,77801,177347,1,25-02-2056,42,540,Associate,20.0,14617,Married,Mortgage,29.4,3,Debt Consolidation,27,834,255148,5,22.18,36
B3937,26-02-2024,34901,Employed,11,60,1,295,3,0,0,2,528,11166,130875,0,26-02-2056,35,612,Bachelor,11.0,18478,Single,Rent,3.69,0,Home,32,36179,142041,2,25.55,50
B3938,27-02-2024,19752,Employed,7,72,1,262,1,0,0,29,1304,97366,2181,0,27-02-2056,27,492,Associate,7.0,24244,Married,Own,2.86,0,Debt Consolidation,25,55597,56901,6,32.5,60
B3939,28-02-2024,31815,Employed,9,48,1,505,7,0,0,27,1155,114168,4121,0,28-02-2056,30,616,Associate,9.0,33924,Single,Rent,32.7,2,Debt Consolidation,22,1805,50065,6,22.26,50
B3940,29-02-2024,248916,Self-Employed,34,36,1,440,2,0,0,17,709,16231,101172,1,29-02-2056,54,588,Bachelor,34.0,9567,Single,Rent,6.49,0,Education,30,9397,117403,7,19.9,39
B3941,01-03-2024,59447,Unemployed,20,60,2,180,1,0,0,4,1724,87320,1595,0,01-03-2056,42,568,Associate,20.0,26597,Married,Rent,5.29,0,Education,23,3066,42232,7,27.73,65
B3942,02-03-2024,73999,Employed,26,24,5,1127,3,0,0,29,660,15612,56969,0,02-03-2056,47,592,Bachelor,26.0,33958,Married,Mortgage,12.4,1,Home,22,8786,72581,3,23.26,49
B3943,03-03-2024,40919,Employed,10,36,3,1400,4,0,0,14,518,5129,4161,0,03-03-2056,29,457,Bachelor,10.0,22228,Married,Rent,31.6,2,Home,34,5536,6054,4,33.44,51
B3944,04-03-2024,125109,Employed,0,60,1,292,3,0,0,22,1161,6805,125283,1,04-03-2056,18,515,Bachelor,0.0,33220,Married,Mortgage,1.32,1,Auto,28,6986,132088,3,27.79,39
B3945,05-03-2024,71047,Employed,14,36,2,505,3,0,0,1,429,40897,10689,0,05-03-2056,33,599,Associate,14.0,61704,Married,Mortgage,31.1,1,Other,24,3823,16982,3,26.88,56
B3946,06-03-2024,18307,Employed,4,36,3,658,2,0,0,13,1935,4778,14149,0,06-03-2056,29,545,High School,4.0,17426,Divorced,Rent,35.5,3,Debt Consolidation,28,10608,18927,2,20.95,54
B3947,07-03-2024,54461,Employed,23,60,2,204,3,0,0,21,910,20156,1645402,1,07-03-2056,44,617,Bachelor,23.0,18629,Married,Other,9.58,0,Auto,28,1506,1665558,8,22.28,30
B3948,08-03-2024,60888,Employed,55,24,4,110,3,0,0,28,4063,1710,103974,1,08-03-2056,79,712,Master,55.0,11101,Single,Own,22.5,1,Home,22,26715,105684,3,14.92,34
B3949,09-03-2024,76727,Employed,26,96,2,941,2,0,0,5,749,21900,27684,1,09-03-2056,48,605,Bachelor,26.0,13415,Single,Mortgage,3.29,1,Other,29,9356,49584,6,21.62,44
B3950,10-03-2024,128055,Employed,52,60,0,832,1,0,0,21,144,22575,17893,1,10-03-2056,72,644,Bachelor,52.0,12331,Married,Mortgage,11.8,0,Auto,31,16649,40468,7,18.39,41
B3951,11-03-2024,21348,Employed,21,72,1,591,2,0,0,14,290,6844,36449,0,11-03-2056,46,568,Bachelor,21.0,42929,Married,Rent,4.8,2,Auto,30,5040,43293,9,28.9,55
B3952,12-03-2024,60824,Employed,9,48,3,396,5,0,0,27,1892,2590,57642,1,12-03-2056,32,540,Bachelor,9.0,18742,Widowed,Rent,25.1,1,Debt Consolidation,27,1821,60232,9,20.15,38
B3953,13-03-2024,39229,Employed,18,72,2,160,3,0,0,6,342,27679,81705,0,13-03-2056,44,592,Doctorate,18.0,16519,Married,Own,2.32,0,Other,18,8451,109384,5,26.77,51
B3954,14-03-2024,138208,Employed,39,12,1,531,3,0,0,12,426,10257,10682,0,14-03-2056,61,608,High School,39.0,87700,Married,Rent,41.6,1,Other,18,3032,20939,7,26.6,48
B3955,15-03-2024,78101,Employed,39,12,1,422,2,0,1,12,192,15563,29673,0,15-03-2056,61,578,High School,39.0,59223,Married,Rent,17.3,1,Home,17,3205,45236,2,21.44,55
