ID,ApplicationDate,AnnualIncome,EmploymentStatus,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,Experience,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
B5568,2020-08-14,26742,Unemployed,72,3,805,1,0,0,16,3602,39304,114640,0,29,570,Master,34620,Single,Mortgage,12.1,0,Other,19,11979,153944,3,27.32,54.0,1.0,2228.5,982.45,80.21
B5569,2020-08-15,77991,Employed,36,1,602,3,0,1,28,1993,83273,1345,0,57,487,Bachelor,18160,Married,Mortgage,4.46,0,Home,30,8030,84618,7,27.3,63.0,37.0,6499.25,744.31,20.71
B5570,2020-08-16,121087,Employed,48,4,342,1,0,0,24,152,46216,2662,1,18,545,Master,15085,Married,Mortgage,7.49,0,Debt Consolidation,22,14987,36614,5,25.44,39.0,0.0,10090.58,503.88,8.38
B5571,2020-08-17,43682,Unemployed,84,3,334,3,0,0,22,4301,61780,261598,0,25,571,Bachelor,26195,Divorced,Mortgage,18.9,0,Auto,27,1772,323378,8,21.25,53.0,2.0,3640.17,601.57,25.7
B5572,2020-08-18,22275,Employed,72,1,352,3,0,0,10,1956,14028,63894,0,18,493,Bachelor,6237,Single,Own,5.12,2,Debt Consolidation,19,1921,77922,3,26.18,53.0,0.0,1856.25,172.55,28.26
B5573,2020-08-19,81487,Unemployed,12,0,536,3,0,0,18,343,17853,190156,0,61,623,Associate,56045,Single,Own,5.72,0,Auto,17,3013,208009,6,19.58,50.0,37.0,6790.58,5180.44,84.18
B5574,2020-08-20,23027,Employed,48,4,568,3,0,0,4,1328,139102,94015,0,43,593,Bachelor,50694,Married,Mortgage,5.04,0,Education,25,3241,233117,7,29.74,60.0,20.0,1918.92,1817.63,124.32
B5575,2020-08-21,90137,Employed,60,1,338,3,0,0,15,435,25135,8968,1,47,604,High School,14379,Single,Mortgage,4.55,2,Education,25,741,34103,6,22.82,44.0,24.0,7511.42,403.87,9.88
B5576,2020-08-22,183265,Employed,48,1,331,4,0,0,28,1396,29574,48671,1,43,605,Master,23394,Single,Rent,30.0,0,Auto,33,2377,78245,3,21.48,36.0,21.0,15272.08,730.46,6.95
B5577,2020-08-23,45084,Employed,72,2,639,1,0,0,15,1013,28602,25140,0,46,599,Bachelor,62081,Married,Mortgage,41.7,0,Debt Consolidation,16,599,53742,12,24.66,58.0,23.0,3757.0,1659.36,61.18
B5578,2020-08-24,135776,Employed,72,0,993,2,0,1,14,1299,9943,5475,1,40,614,Master,17154,Single,Own,33.0,1,Debt Consolidation,17,2022,15418,5,23.28,40.0,17.0,11314.67,444.14,12.7
B5579,2020-08-25,74685,Unemployed,48,2,473,2,0,0,17,1409,44762,14782,0,43,587,Bachelor,15462,Single,Mortgage,337.0,2,Home,30,8020,59544,6,24.11,53.0,20.0,6223.75,505.03,15.71
B5580,2020-08-26,90069,Employed,60,4,420,4,0,0,24,1579,10457,114606,1,41,382,High School,11009,Divorced,Mortgage,22.4,1,Auto,28,451,125063,5,34.34,39.0,21.0,7505.75,386.07,10.74
B5581,2020-08-27,26240,Employed,48,1,328,2,0,0,11,1251,35647,129624,0,32,588,High School,29020,Married,Mortgage,29.2,1,Debt Consolidation,15,18104,165271,5,20.7,50.0,9.0,2186.67,893.95,55.88
B5582,2020-08-28,66897,Employed,24,1,427,2,1,0,3,432,14505,124203,0,39,594,Bachelor,49136,Married,Mortgage,26.7,0,Home,35,2469,138708,7,26.44,61.0,13.0,5574.75,2658.1,55.34
B5583,2020-08-29,51979,Employed,60,1,736,5,0,0,24,2197,29308,2924,0,43,615,High School,24929,Widowed,Rent,29.3,2,Other,32,3739,32232,4,20.99,53.0,20.0,4331.58,674.27,32.56
B5584,2020-08-30,26358,Employed,60,2,460,6,0,0,16,1195,61617,4485,0,41,510,High School,36263,Married,Mortgage,47.2,1,Home,26,1316,49946,0,24.17,57.0,18.0,2196.5,1046.79,68.6
B5585,2020-08-31,31117,Employed,84,2,289,4,0,0,21,169,24099,49307,0,22,563,High School,26458,Married,Mortgage,3.68,2,Debt Consolidation,19,1026,73406,3,26.4,59.0,0.0,2593.08,693.56,37.89
B5586,2020-09-01,59364,Employed,24,1,519,3,0,0,27,1690,82008,3003,0,23,593,High School,21687,Single,Other,33.3,1,Home,17,9324,74460,6,16.83,50.0,2.0,4947.0,1070.48,32.13
B5587,2020-09-02,20890,Employed,48,1,428,2,0,0,4,2015,16345,312446,0,52,574,High School,18682,Single,Other,31.2,0,Debt Consolidation,31,1765,328791,8,20.27,56.0,28.0,1740.83,571.19,57.4
B5588,2020-09-03,26785,Employed,24,2,970,4,0,0,10,1479,7353,12861,0,36,626,Master,44529,Married,Rent,5.97,1,Education,28,1647,20214,1,22.19,54.0,15.0,2232.08,2314.26,147.14
B5589,2020-09-04,19061,Employed,84,2,212,4,0,0,21,2133,5746,61273,0,47,611,Associate,15811,Married,Other,14.4,1,Debt Consolidation,19,2878,67019,1,21.23,46.0,22.0,1588.42,362.91,36.19
B5590,2020-09-05,23382,Employed,48,4,798,5,0,0,15,717,17725,70652,0,26,508,High School,11937,Married,Mortgage,41.6,1,Education,26,2899,88377,6,23.08,59.0,2.0,1948.5,383.12,60.62
B5591,2020-09-06,54595,Employed,72,2,115,4,0,0,11,243,73982,9328,0,22,581,Bachelor,8504,Single,Mortgage,13.1,1,Auto,15,30712,67834,5,25.98,49.0,0.0,4549.58,234.21,7.68
B5592,2020-09-07,27732,Employed,72,1,398,3,0,0,21,2289,26378,185845,0,29,585,High School,35516,Married,Other,796.0,0,Auto,18,7240,212223,2,26.52,50.0,7.0,2311.0,990.09,60.06
B5593,2020-09-08,110155,Employed,84,2,262,1,0,0,20,286,22610,30110,1,37,566,Bachelor,18367,Married,Mortgage,20.1,0,Debt Consolidation,13,1574,52720,7,23.86,39.0,13.0,9179.58,451.6,7.77
B5594,2020-09-09,21363,Employed,108,0,287,2,0,0,16,2446,9816,210603,0,32,595,Bachelor,26828,Divorced,Own,1.47,2,Other,25,7100,220419,7,32.91,49.0,13.0,1780.25,777.61,59.8
B5595,2020-09-10,69540,Employed,48,2,866,4,0,1,25,728,18171,167745,1,55,650,High School,8860,Divorced,Own,2.07,1,Other,24,5813,185916,5,16.37,40.0,33.0,5795.0,252.78,19.31
B5596,2020-09-11,33274,Employed,36,0,647,7,0,0,21,571,37285,38066,0,42,539,Associate,16580,Divorced,Mortgage,34.7,2,Auto,24,1623,75351,8,22.44,55.0,18.0,2772.83,636.98,46.31
B5597,2020-09-12,63516,Employed,84,1,368,3,0,0,4,2555,9948,21374,0,62,607,Bachelor,49566,Married,Rent,32.7,0,Auto,24,1158,31322,3,28.3,54.0,40.0,5293.0,1361.03,32.67
B5598,2020-09-13,64130,Employed,72,1,334,3,0,0,3,2469,5754,89547,0,44,475,High School,27097,Married,Rent,5.37,1,Auto,21,12131,95301,4,30.78,51.0,21.0,5344.17,828.86,21.76
B5599,2020-09-14,15000,Employed,36,0,543,3,0,0,8,1065,43556,8320,0,18,597,Doctorate,11184,Married,Own,23.2,1,Education,29,689,10977,3,17.72,53.0,0.0,1250.0,402.76,75.66
B5600,2020-09-15,15574,Unemployed,108,3,354,3,0,0,21,599,55514,9584,0,52,626,Master,12018,Married,Mortgage,13.2,1,Auto,24,28226,65098,2,25.95,57.0,31.0,1297.83,288.51,49.51
B5601,2020-09-16,36688,Employed,72,2,716,4,0,0,18,8152,45965,18983,0,21,580,Bachelor,28781,Single,Mortgage,2.5,0,Auto,16,748,64948,9,23.27,57.0,0.0,3057.33,745.01,47.79
B5602,2020-09-17,36388,Employed,48,0,411,1,0,0,1,287,6576,9149,0,42,586,High School,10669,Married,Own,1.12,2,Debt Consolidation,23,1615,15725,6,19.92,62.0,21.0,3032.33,324.21,24.25
B5603,2020-09-18,17048,Employed,24,1,246,2,0,0,24,459,4749,18318,0,30,597,Associate,30941,Widowed,Rent,32.2,1,Auto,21,7347,23067,3,19.15,51.0,10.0,1420.67,1561.95,127.26
B5604,2020-09-19,143405,Employed,120,1,166,1,0,0,24,946,84672,2101,0,65,595,High School,21467,Divorced,Rent,31.3,3,Education,30,8920,17669,5,31.3,56.0,40.0,11950.42,586.63,6.3
B5605,2020-09-20,20071,Employed,36,2,323,4,0,0,3,536,20636,31784,0,57,609,High School,9627,Widowed,Own,7.08,2,Education,21,6227,52420,4,20.31,62.0,33.0,1672.58,359.3,40.79
B5606,2020-09-21,40908,Employed,60,2,454,1,1,0,8,220,23554,100462,0,31,618,Doctorate,12974,Married,Own,278.0,1,Home,17,2421,124016,4,17.06,63.0,11.0,3409.0,322.86,22.79
B5607,2020-09-22,95101,Employed,24,0,382,3,0,0,1,2452,49601,73417,1,38,576,High School,28016,Married,Own,8.47,1,Home,24,7015,123018,3,17.2,46.0,15.0,7925.08,1387.87,22.33
B5608,2020-09-23,32941,Employed,60,1,413,4,0,0,16,152,4517,13422,0,42,532,Associate,14024,Single,Mortgage,23.3,2,Debt Consolidation,24,6135,17939,1,23.96,51.0,22.0,2745.08,403.12,29.73
B5609,2020-09-24,33764,Employed,36,0,220,3,0,0,7,393,2409,26527,0,50,517,Master,35964,Divorced,Mortgage,24.9,1,Home,23,3880,28936,1,24.14,60.0,28.0,2813.67,1413.62,58.06
B5610,2020-09-25,47974,Employed,48,1,543,4,0,0,14,2486,14373,2827,0,40,554,High School,45675,Divorced,Mortgage,14.7,0,Auto,21,14714,17200,5,23.0,58.0,17.0,3997.83,1463.95,50.2
B5611,2020-09-26,23645,Employed,60,1,495,4,0,0,5,1790,14417,244672,0,27,582,Associate,19856,Married,Mortgage,17.0,1,Auto,24,2238,259089,7,23.52,51.0,6.0,1970.42,565.7,53.83
B5612,2020-09-27,67131,Employed,48,2,741,4,0,0,2,560,14257,187047,0,31,540,Doctorate,25472,Divorced,Own,31.6,2,Debt Consolidation,13,8462,201304,5,22.77,50.0,7.0,5594.25,813.21,27.78
B5613,2020-09-28,55689,Employed,24,2,375,4,0,0,19,4930,16448,184783,0,39,548,High School,22056,Single,Mortgage,5.59,0,Auto,26,14138,201231,5,23.32,47.0,15.0,4640.75,1158.65,33.05
B5614,2020-09-29,75629,Employed,72,0,477,2,0,0,21,94,151038,10938,0,54,581,Bachelor,20501,Divorced,Rent,19.0,1,Home,28,900,58353,1,28.1,49.0,31.0,6302.42,591.87,16.96
B5615,2020-09-30,86672,Employed,72,2,661,2,0,0,23,842,15482,127219,1,45,584,High School,13934,Married,Mortgage,5.17,2,Home,21,2962,142701,4,21.45,43.0,22.0,7222.67,345.57,13.94
B5616,2020-10-01,43310,Employed,96,3,820,3,0,0,13,2107,10308,23437,0,30,566,Bachelor,38009,Married,Mortgage,3.1,2,Education,19,1318,33745,1,30.58,57.0,10.0,3609.17,1063.57,52.19
B5617,2020-10-02,31354,Employed,72,5,616,2,1,1,9,5099,4050,21973,0,47,588,Associate,12736,Single,Other,26.0,2,Other,26,2473,26023,6,26.73,78.0,22.0,2612.83,356.71,37.23
B5618,2020-10-03,41520,Employed,60,2,948,4,0,0,15,7112,22699,16628,0,35,580,Bachelor,27912,Married,Other,341.0,1,Debt Consolidation,25,3533,39327,3,24.69,55.0,13.0,3460.0,814.19,50.93
B5619,2020-10-04,15000,Employed,72,0,477,3,0,0,1,84,35356,9417,0,50,553,Associate,14169,Married,Own,484.0,0,Auto,31,3735,9227,7,25.48,61.0,29.0,1250.0,385.86,69.03
B5620,2020-10-05,57717,Employed,48,3,351,2,0,1,24,1221,99835,7302,0,70,655,High School,13504,Single,Other,3.8,1,Debt Consolidation,22,9359,46514,2,17.12,54.0,47.0,4809.75,390.5,15.42
B5621,2020-10-06,37470,Employed,60,1,480,2,0,0,25,721,25087,2066,0,35,587,Bachelor,10146,Single,Mortgage,1.52,2,Debt Consolidation,18,5190,26039,9,21.28,50.0,11.0,3122.5,276.08,24.21
B5622,2020-10-07,52635,Employed,24,4,478,5,0,0,2,1600,6101,108426,0,49,558,High School,40368,Single,Own,4.11,1,Home,22,4676,114527,10,22.95,59.0,25.0,4386.25,2113.2,59.08
B5623,2020-10-08,26365,Unemployed,72,3,427,1,0,0,5,384,53751,375879,1,31,620,Master,12641,Single,Mortgage,5.96,0,Home,27,3245,429630,8,17.41,44.0,11.0,2197.08,284.11,32.37
B5624,2020-10-09,87943,Self-Employed,60,0,236,5,0,0,21,134,126755,10661,1,38,534,Bachelor,28132,Married,Mortgage,13.9,1,Education,24,83363,83497,8,25.07,42.0,14.0,7328.58,826.87,14.5
B5625,2020-10-10,42347,Employed,48,1,251,0,0,0,10,3579,494846,7482,0,40,441,Bachelor,24573,Single,Rent,25.9,0,Debt Consolidation,25,1716,14547,3,31.24,51.0,18.0,3528.92,902.58,32.69
B5626,2020-10-11,66057,Employed,48,3,637,1,0,0,6,1772,13923,74105,0,37,519,Associate,34363,Single,Own,2.59,1,Auto,27,2943,88028,6,31.96,54.0,13.0,5504.75,1276.75,34.77
B5627,2020-10-12,53054,Unemployed,96,2,691,2,0,0,25,1349,3713,10873,0,69,690,Master,13040,Married,Rent,5.36,1,Home,17,7081,14586,6,21.04,56.0,48.0,4421.17,281.75,22.0
B5628,2020-10-13,63648,Employed,72,0,292,3,0,0,28,390,47090,5499,1,36,625,Bachelor,17021,Divorced,Mortgage,3.33,0,Home,25,1347,36980,7,21.79,37.0,11.0,5304.0,425.55,13.53
B5629,2020-10-14,16564,Employed,24,2,298,0,0,0,13,150,3743,231011,0,47,466,High School,13457,Single,Rent,1.02,1,Auto,27,1746,234754,4,24.22,51.0,24.0,1380.33,712.96,73.24
B5630,2020-10-15,15000,Employed,96,0,470,6,0,0,27,2779,43164,87873,0,18,594,Master,15430,Married,Mortgage,22.4,2,Home,23,3440,131037,6,27.81,51.0,0.0,1250.0,402.18,69.77
B5631,2020-10-16,53794,Unemployed,120,3,416,3,0,1,24,478,33854,1399504,1,45,581,Bachelor,72176,Single,Mortgage,5.71,3,Home,19,312,1433358,6,31.16,43.0,26.0,4482.83,1964.81,53.11
B5632,2020-10-17,43809,Employed,72,1,216,3,0,0,18,2304,42317,53076,0,53,520,High School,16440,Single,Rent,4.43,1,Auto,24,12381,95393,9,24.87,58.0,33.0,3650.75,441.54,18.01
B5633,2020-10-18,41621,Employed,36,1,312,3,0,0,22,307,55539,18826,0,33,523,High School,10977,Married,Mortgage,3.53,0,Education,20,1856,74365,2,22.67,55.0,11.0,3468.42,423.03,21.19
B5634,2020-10-19,45060,Employed,60,0,427,3,0,0,8,167,109165,66716,0,18,473,Master,13740,Married,Other,1.57,0,Auto,29,1624,175881,8,30.78,53.0,0.0,3755.0,451.14,23.39
B5635,2020-10-20,33190,Employed,36,1,350,3,0,0,22,2495,47503,75729,0,39,491,High School,24345,Married,Rent,375.0,1,Debt Consolidation,21,3468,123232,2,25.24,53.0,13.0,2765.83,971.05,47.76
B5636,2020-10-21,74800,Employed,48,2,325,4,0,0,3,1349,138407,4499,0,40,560,Bachelor,92683,Married,Mortgage,3.19,1,Education,23,2615,65678,6,30.15,57.0,19.0,6233.33,3345.23,58.88
B5637,2020-10-22,129767,Employed,12,0,882,1,0,0,16,1097,9815,231705,1,48,528,High School,38812,Widowed,Mortgage,18.9,2,Auto,33,6207,241520,9,27.21,34.0,25.0,10813.92,3730.61,42.65
B5638,2020-10-23,300000,Employed,120,3,338,6,0,0,16,286,11077,83930,1,64,621,Bachelor,49391,Divorced,Mortgage,1.94,1,Debt Consolidation,24,2688,95007,6,32.6,35.0,41.0,25000.0,1397.83,6.94
B5639,2020-10-24,75073,Employed,36,2,310,5,0,0,11,327,54262,4456,0,35,506,High School,16774,Divorced,Mortgage,19.7,3,Auto,18,11710,58718,4,27.28,49.0,11.0,6256.08,687.32,15.94
B5640,2020-10-25,15000,Self-Employed,72,0,660,5,0,0,26,951,21023,270169,0,29,581,High School,10315,Single,Mortgage,3.22,1,Debt Consolidation,20,6520,291192,9,23.97,55.0,5.0,1250.0,271.37,74.51
B5641,2020-10-26,79171,Employed,72,4,462,6,0,0,14,6048,70052,3415,0,25,612,Bachelor,41074,Married,Other,33.4,1,Auto,25,2678,28240,3,20.96,47.0,5.0,6597.58,1006.83,22.26
B5642,2020-10-27,112054,Employed,48,1,483,6,0,0,1,8371,18239,10280,1,42,614,Master,12312,Single,Own,9.18,2,Education,27,3638,13234,1,17.37,40.0,19.0,9337.83,357.62,9.0
B5643,2020-10-28,57002,Employed,36,0,710,2,0,0,13,167,99885,8821,0,45,615,Bachelor,17235,Single,Rent,18.1,1,Other,33,2246,74386,2,20.25,50.0,27.0,4750.17,642.71,28.48
B5644,2020-10-29,57709,Employed,48,3,85,5,0,0,24,427,40320,5604,0,33,555,High School,10346,Married,Mortgage,10.1,0,Auto,24,889,38068,4,26.47,49.0,9.0,4809.08,351.58,9.08
B5645,2020-10-30,58442,Employed,24,1,311,1,0,0,3,4009,12800,2498,0,49,549,High School,26667,Married,Mortgage,4.4,0,Debt Consolidation,21,830,15298,4,21.66,60.0,27.0,4870.17,1378.96,34.7
B5646,2020-10-31,47980,Self-Employed,60,0,325,1,0,0,10,621,43699,356810,0,45,525,Associate,18552,Divorced,Mortgage,18.3,1,Auto,25,3831,400509,4,27.71,49.0,25.0,3998.33,574.39,22.49
B5647,2020-11-01,57450,Employed,36,0,693,2,0,0,27,2117,11279,35823,0,40,614,Bachelor,17014,Widowed,Mortgage,46.4,1,Debt Consolidation,16,3295,47102,1,20.95,51.0,17.0,4787.5,640.57,27.86
B5648,2020-11-02,36782,Employed,36,2,155,2,0,0,13,3051,42576,115476,0,29,589,Bachelor,14960,Married,Other,2.02,0,Auto,22,4648,158052,1,19.35,53.0,7.0,3065.17,551.02,23.03
B5649,2020-11-03,15407,Employed,12,2,406,2,0,0,26,1761,19353,42871,0,34,468,Bachelor,25459,Married,Own,5.24,0,Education,22,893,62224,4,21.59,55.0,9.0,1283.92,2377.8,216.82
B5650,2020-11-04,16158,Employed,60,2,631,3,0,0,17,198,111941,4869,0,18,583,Bachelor,33277,Married,Mortgage,3.05,2,Auto,22,14834,15032,6,25.83,51.0,0.0,1346.5,992.98,120.61
B5651,2020-11-05,69618,Employed,72,3,243,5,0,0,9,1645,81296,5563,0,42,568,Associate,33564,Married,Mortgage,49.2,0,Auto,19,3445,81263,4,21.16,56.0,15.0,5801.5,826.68,18.44
B5652,2020-11-06,24126,Employed,36,5,483,5,0,0,25,1332,51943,2471,0,40,613,Bachelor,39784,Married,Rent,38.1,2,Debt Consolidation,29,5874,24792,4,22.89,49.0,16.0,2010.5,1537.75,100.51
B5653,2020-11-07,16446,Employed,36,1,272,3,0,0,9,146,27537,10772,0,42,589,High School,24990,Married,Mortgage,8.7,0,Auto,25,1006,18380,3,22.41,54.0,17.0,1370.5,959.69,89.87
B5654,2020-11-08,18622,Employed,60,2,198,3,0,0,14,1233,23834,208764,0,46,599,Associate,41671,Married,Own,1.53,0,Debt Consolidation,22,1895,232598,6,24.09,49.0,26.0,1551.83,1200.97,90.15
B5655,2020-11-09,32497,Employed,48,2,1110,2,0,0,22,5137,59239,1025,0,44,543,Associate,27018,Married,Mortgage,5.06,0,Auto,22,431,16379,5,24.79,54.0,18.0,2708.08,892.68,73.95
B5656,2020-11-10,98354,Employed,48,0,279,4,0,0,19,3145,85803,9638,1,38,560,Bachelor,21960,Married,Rent,1.6,0,Education,19,1725,57096,5,24.1,43.0,18.0,8196.17,717.15,12.15
B5657,2020-11-11,47701,Employed,48,2,306,1,0,0,23,754,24848,56616,0,40,632,Associate,26692,Single,Own,5.34,2,Auto,17,803,81464,5,21.14,53.0,18.0,3975.08,828.55,28.54
B5658,2020-11-12,15948,Self-Employed,48,1,419,3,0,0,2,1484,54561,4712,0,23,580,High School,13737,Single,Mortgage,1.02,0,Other,21,29779,59273,5,22.09,60.0,0.0,1329.0,433.47,64.14
B5659,2020-11-13,100318,Employed,72,2,333,4,0,0,7,1370,7603,14277,0,32,553,High School,12219,Married,Own,22.6,0,Auto,24,13531,21880,6,25.62,54.0,8.0,8359.83,333.81,7.98
B5660,2020-11-14,48910,Employed,36,4,275,3,0,0,25,536,136406,5447,0,40,542,High School,34270,Married,Mortgage,3.75,0,Home,21,7397,83612,8,26.97,51.0,20.0,4075.83,1398.53,41.06
B5661,2020-11-15,39582,Employed,48,2,204,4,0,0,2,2093,52299,124774,0,31,537,Bachelor,16019,Married,Rent,12.2,1,Home,20,16028,177073,4,26.17,50.0,6.0,3298.5,541.65,22.61
B5662,2020-11-16,90167,Self-Employed,72,0,606,0,0,0,1,1061,26881,95659,0,50,673,Bachelor,35056,Widowed,Mortgage,4.4,1,Auto,22,520,122540,5,20.2,49.0,27.0,7513.92,843.76,19.29
B5663,2020-11-17,51070,Employed,36,3,650,7,0,0,20,1146,15272,98882,0,32,624,Bachelor,10670,Married,Rent,6.56,0,Auto,24,3399,114154,7,18.7,53.0,10.0,4255.83,389.5,24.43
B5664,2020-11-18,34870,Unemployed,36,1,234,2,0,0,23,2663,73695,31027,0,42,651,Bachelor,16883,Single,Rent,4.67,4,Other,24,1132,104722,9,17.97,55.0,23.0,2905.83,610.11,29.05
B5665,2020-11-19,34301,Employed,12,2,410,3,0,0,3,1383,8571,29259,0,41,574,Associate,18615,Widowed,Mortgage,224.0,2,Other,23,774,37830,3,18.72,56.0,18.0,2858.42,1713.01,74.27
B5666,2020-11-20,29364,Employed,48,0,437,1,0,0,8,2906,4379,5113,0,48,572,Bachelor,12570,Married,Mortgage,42.4,3,Home,21,2648,9492,5,19.68,58.0,26.0,2447.0,380.37,33.4
B5667,2020-11-21,40032,Employed,60,3,440,4,0,0,29,2057,6112,70426,0,50,630,Master,16019,Single,Own,184.0,0,Auto,34,25209,76538,11,22.46,49.0,27.0,3336.0,446.63,26.58
B5668,2020-11-22,89058,Employed,48,1,545,6,1,0,15,579,46767,7230,0,48,611,Associate,53561,Single,Rent,819.0,0,Education,29,2513,19773,7,24.83,59.0,29.0,7421.5,1770.85,31.2
B5669,2020-11-23,68899,Employed,48,2,352,4,0,0,18,1182,84859,7274,1,18,560,Associate,15486,Married,Other,6.57,2,Education,37,1599,25949,5,18.95,46.0,0.0,5741.58,462.62,14.19
B5670,2020-11-24,44406,Employed,48,4,336,0,0,0,20,794,16044,39716,0,54,631,High School,29298,Married,Own,4.33,1,Auto,34,8928,55760,6,24.2,49.0,31.0,3700.5,958.41,34.98
B5671,2020-11-25,48298,Employed,36,0,614,4,0,0,26,605,14777,60958,0,58,573,Bachelor,18762,Married,Mortgage,6.5,0,Debt Consolidation,21,12745,75735,4,19.62,53.0,32.0,4024.83,693.64,32.49
B5672,2020-11-26,21027,Employed,60,0,569,4,0,0,21,6174,5031,123215,0,34,402,Bachelor,38993,Divorced,Own,322.0,0,Auto,23,15767,128246,6,37.05,48.0,12.0,1752.25,1435.45,114.39
B5673,2020-11-27,75881,Employed,96,3,469,2,0,0,15,1699,34389,106058,1,42,628,Doctorate,16699,Single,Mortgage,3.1,0,Home,22,11356,140447,7,22.35,34.0,17.0,6323.42,374.75,13.34
B5674,2020-11-28,24674,Unemployed,72,4,391,1,0,0,19,336,15420,76990,0,29,628,Bachelor,43101,Single,Rent,7.27,1,Debt Consolidation,25,717,92410,2,25.07,60.0,5.0,2056.17,1162.87,75.57
B5675,2020-11-29,62372,Employed,48,0,2028,3,0,0,14,319,11426,78240,0,18,527,High School,33056,Married,Rent,4.61,1,Auto,21,2651,89666,5,26.47,51.0,0.0,5197.67,1123.32,60.63
B5676,2020-11-30,54934,Self-Employed,60,0,448,2,0,0,16,209,5896,84189,0,31,516,Bachelor,21509,Married,Mortgage,4.54,0,Home,22,11544,90085,8,28.58,54.0,11.0,4577.83,677.25,24.58
B5677,2020-12-01,46163,Employed,60,0,203,2,0,0,11,3920,33677,36715,0,33,520,Doctorate,30499,Single,Mortgage,4.34,1,Home,16,7476,70392,3,26.65,54.0,12.0,3846.92,924.93,29.32
B5678,2020-12-02,61131,Employed,84,1,635,3,0,0,16,245,22598,161521,0,35,588,Bachelor,21749,Single,Rent,2.0,2,Education,21,1895,184119,7,26.61,50.0,11.0,5094.25,573.09,23.71
B5679,2020-12-03,36665,Employed,60,2,353,6,0,0,27,211,40820,5101,0,28,467,High School,26882,Married,Rent,2.89,1,Other,17,1968,25206,7,23.87,53.0,7.0,3055.42,771.31,36.8
B5680,2020-12-04,48561,Employed,96,1,1056,2,0,0,13,616,23328,119877,0,31,612,Associate,15607,Single,Own,31.6,0,Debt Consolidation,13,18374,143205,4,28.64,50.0,10.0,4046.75,415.68,36.37
B5681,2020-12-05,53637,Employed,36,0,284,2,0,0,25,507,68001,9910,0,39,522,High School,18312,Widowed,Own,5.4,0,Other,29,1467,25789,3,24.05,59.0,17.0,4469.75,718.91,22.44
B5682,2020-12-06,104708,Unemployed,108,1,378,4,0,0,23,420,40321,6443,0,30,634,Master,30546,Married,Mortgage,47.8,1,Auto,22,11396,23113,5,25.49,50.0,8.0,8725.67,723.6,12.62
B5683,2020-12-07,71894,Employed,48,4,590,5,0,0,22,1960,34948,154686,1,46,610,Bachelor,27809,Married,Mortgage,24.4,1,Other,25,3711,189634,4,19.86,34.0,22.0,5991.17,844.17,23.94
B5684,2020-12-08,101198,Employed,36,3,1284,2,0,1,2,1857,13337,263799,0,48,602,Master,37796,Married,Other,5.46,1,Debt Consolidation,17,3353,277136,7,20.17,55.0,27.0,8433.17,1407.91,31.92
B5685,2020-12-09,71477,Employed,60,0,803,2,0,0,29,878,21491,12589,1,68,654,High School,15132,Divorced,Mortgage,7.44,1,Auto,21,683,34080,5,18.77,41.0,44.0,5956.42,390.62,20.04
B5686,2020-12-10,56075,Employed,60,1,487,2,0,0,16,4517,88714,153261,1,53,598,Master,21837,Single,Own,18.9,2,Debt Consolidation,24,908,241975,8,21.63,36.0,30.0,4672.92,598.53,23.23
B5687,2020-12-11,67682,Employed,48,0,513,1,0,0,9,1095,33456,15140,1,42,493,High School,7398,Married,Mortgage,41.5,0,Debt Consolidation,22,5354,48596,5,24.89,41.0,23.0,5640.17,244.84,13.44
B5688,2020-12-12,53703,Employed,48,5,327,1,0,0,1,1934,5841,26936,0,32,438,Associate,12900,Married,Rent,29.6,1,Home,24,1662,32777,6,31.33,62.0,9.0,4475.25,474.51,17.91
B5689,2020-12-13,36206,Employed,36,1,225,2,0,0,26,901,118967,3567,0,43,606,High School,14009,Single,Rent,5.48,0,Auto,16,4620,27681,6,21.05,57.0,25.0,3017.17,528.15,24.96
B5690,2020-12-14,17629,Employed,36,2,409,3,0,0,20,924,68901,6918,0,43,588,High School,10013,Married,Other,1.31,1,Home,34,4810,28853,9,20.22,51.0,22.0,1469.08,373.24,53.25
B5691,2020-12-15,38966,Employed,48,1,471,4,0,0,10,126,48473,637199,1,33,608,Doctorate,17515,Married,Own,2.38,1,Auto,26,5558,685672,7,21.81,35.0,10.0,3247.17,550.02,31.44
B5692,2020-12-16,32023,Employed,36,1,291,2,0,1,14,524,32387,596388,0,49,489,High School,37239,Married,Rent,30.2,1,Debt Consolidation,26,1986,628775,5,27.35,57.0,27.0,2668.58,1527.29,68.14
B5693,2020-12-17,52938,Employed,72,0,206,3,0,1,29,481,6196,193021,0,23,551,High School,26777,Married,Other,20.2,0,Home,21,786,199217,5,27.38,51.0,4.0,4411.5,760.89,21.92
